,TIMESTAMP,RECORD,V_batt,FC_mass,FC_QC,FC_samples,LE,LE_QC,LE_samples,H,H_QC,H_samples,NETRAD,G,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,SG_1_1_1,SG_2_1_1,SG_3_1_1,SG_4_1_1,SG_5_1_1,G_plate_1_1_1,G_plate_2_1_1,G_plate_3_1_1,G_plate_4_1_1,G_plate_5_1_1,energy_closure,poor_enrg_clsur,Bowen_ratio,TAU,TAU_QC,USTAR,TSTAR,TKE,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,e_amb,e_sat_amb,TA_1_1_2,RH_1_1_2,T_DP_1_1_2,e,e_sat,TA_1_1_3,RH_1_1_3,T_DP_1_1_3,e_probe,e_sat_probe,H2O_density_probe,PA,VPD,Ux,Ux_SIGMA,Uy,Uy_SIGMA,Uz,Uz_SIGMA,T_SONIC,T_SONIC_SIGMA,sonic_azimuth,WS,WS_RSLT,WD_SONIC,WD_SIGMA,WD,WS_MAX,CO2_density,CO2_density_SIGMA,H2O_density,H2O_density_SIGMA,CO2_sig_strgth_Min,H2O_sig_strgth_Min,P,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_nr_in,T_nr_out,sun_azimuth,sun_elevation,hour_angle,sun_declination,air_mass_coeff,daytime,T_CANOPY,T_SI111_body,TS1_2cm,TS1_6cm,TS2_2cm,TS2_6cm,TS3_2cm,TS3_6cm,TS4_2cm,TS4_6cm,TS5_2cm,TS5_6cm,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,TS_CS65X_1_1_1,TS_CS65X_1_1_2,TS_CS65X_1_1_3,TS_CS65X_1_1_4,TS_CS65X_1_1_5,cs65x_ec_1_1_1,cs65x_ec_1_1_2,cs65x_ec_1_1_3,cs65x_ec_1_1_4,cs65x_ec_1_1_5,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FP_DIST_INTRST,FP_EQUATION,Site,T_nr,R_LW_in_meas,R_LW_out_meas
38588,2025-09-16 11:30:00,28321,13.89418,-0.2545126,1.0,35976,160.6819,1.0,35976,158.1459,1.0,35976,522.8865,48.09578,43.41278,32.14119,88.39862,40.22753,36.2988,26.49891,8.156589,63.69767,38.0225,17.70111,16.91387,23.9846,24.70095,2.205032,18.59769,0.6649536,,0.9842172,0.06997748,2.0,0.2466245,-0.5504683,0.4600617,30.8814,27.41647,9.936213,1.228856,4.48304,30.55287,27.88995,9.920197,1.227636,4.402985,30.86946,32.38608,12.44606,1.450678,4.479825,10.33958,100.9325,31.75349,-0.9251949,0.5599657,-0.8874249,0.7027783,0.02302392,0.3356552,31.73467,0.8039005,112.0,1.433398,1.281993,223.8063,26.32525,248.1937,3.972745,739.9305,5.120991,8.758227,0.392153,0.9143286,0.8618673,,17.53608,805.7504,141.3026,380.5757,522.137,,,49.50207,-38.41254,-143.383,2.33121,,0.0,,,22.20675,21.44896,26.20063,24.85476,31.92535,26.09063,21.87159,21.05116,21.36029,20.84673,18.93994,7.644785,3.252666,23.39842,44.43369,22.07887,24.06204,26.87046,21.23507,21.17493,0.786801,0.2684967,0.001534444,0.3426978,0.4075667,26.02186,71.9623,37.00004,28.00353,270.5338,99.85668,Kljun et al,ORO_043,308.3286,-132.0226,9.538666
38589,2025-09-16 12:00:00,28322,13.92658,-0.2623468,1.0,35958,144.946,1.0,35958,178.5599,1.0,35958,527.0722,45.15362,40.13242,31.03587,80.64595,52.00571,21.94814,21.59527,8.953391,50.12433,43.13789,4.294968,18.53714,22.08247,30.52163,8.867813,17.65317,0.6643654,,1.231906,0.1107609,1.0,0.3107161,-0.4947439,0.595437,31.72179,25.82811,9.75743,1.214188,4.702588,31.42749,26.22695,9.743157,1.213121,4.628685,31.68723,30.71728,12.3485,1.44141,4.693364,10.24595,100.915,34.15563,-0.8916646,0.6291097,-0.8924424,0.8212637,0.03507993,0.3473054,32.59874,0.8650628,112.0,1.437119,1.261555,225.025,28.31101,246.975,4.335616,731.223,5.705528,8.629876,0.3880258,0.8729233,0.7709077,,17.90145,822.0341,147.1576,383.5063,531.3107,,,56.60854,-33.59018,-135.8809,2.323286,,0.0,,,22.46723,21.70002,26.17329,25.08139,33.08731,26.85122,22.32303,21.35727,21.4899,21.01879,18.97034,7.651463,3.297333,23.44939,44.11327,22.41405,24.30106,27.86209,21.67974,21.30359,0.7911322,0.2683122,0.001563333,0.3466389,0.4091933,30.18705,83.46096,42.92632,32.48847,270.5338,99.84679,Kljun et al,ORO_043,309.094,-134.2025,13.60185
38590,2025-09-16 12:30:00,28323,13.21954,-0.1991255,1.0,35933,146.0002,1.0,35931,171.4385,1.0,35931,521.738,66.43311,54.74263,24.73043,82.75777,153.4807,16.45406,34.34528,5.153261,47.08876,131.6921,-0.4955111,20.39735,19.57717,35.66901,21.78853,16.94957,0.6797468,,1.174235,0.1065663,1.0,0.3050893,-0.4845816,0.6088918,32.23265,26.39178,10.51797,1.277617,4.840797,31.92217,26.82761,10.50279,1.276403,4.760193,32.20214,31.19597,13.03092,1.507608,4.832344,10.69822,100.903,34.83791,-0.9797944,0.6804744,-0.7528109,0.7963566,0.02049725,0.3472095,33.15696,0.8560389,112.0,1.457835,1.235608,217.5363,31.62492,254.4637,4.714273,729.7598,5.428133,9.065266,0.4163486,0.8556631,0.8193307,,18.14715,819.9017,148.7855,387.3041,536.6823,,,62.90276,-28.37728,-128.3791,2.315087,,0.0,,,22.80022,21.94576,26.35252,25.24845,34.07992,27.54125,23.49244,21.78186,21.60049,21.14645,19.02972,7.660107,3.357555,23.48294,43.81731,22.71231,24.36247,28.75726,22.45625,21.41579,0.7946377,0.2678878,0.001546666,0.3551866,0.4097888,29.93789,82.77352,42.57187,32.22021,270.5338,99.84717,Kljun et al,ORO_043,309.5778,-133.6513,15.72684
38591,2025-09-16 13:00:00,28324,13.17666,-0.1548559,1.0,35955,150.8759,1.0,35955,150.0577,1.0,35955,507.6284,78.59097,49.04646,-1.100107,77.35052,246.008,21.64998,26.26054,-17.70881,37.27502,205.0061,4.763297,22.78591,16.6087,40.0755,41.00187,16.88668,0.6562266,,0.9945772,0.1006667,1.0,0.2969953,-0.4371351,0.6991732,33.0999,24.65879,10.21933,1.252991,5.082508,32.7943,25.04901,10.20432,1.25183,4.999756,33.13475,29.27677,12.85466,1.490633,5.092423,10.54582,100.884,37.47926,-0.9738579,0.661783,-1.038924,0.9086747,0.05916749,0.3670147,34.00903,0.8076034,112.0,1.641905,1.423995,226.8514,29.5087,245.1486,5.172314,724.0864,5.037983,8.865605,0.5033382,0.5063233,0.5058113,,18.18167,803.1362,146.0235,391.894,541.3785,,,68.55945,-22.87511,-120.8776,2.306976,,0.0,,,23.19131,22.24106,26.05252,25.21079,34.86038,28.18443,26.43759,22.65814,21.74087,21.26841,19.12004,7.701085,3.395667,23.67095,43.37447,23.02944,24.32142,29.5765,23.59418,21.54385,0.7989044,0.2658767,0.001633333,0.3706056,0.4088744,27.80196,76.88997,39.53492,29.92169,270.5338,99.84637,Kljun et al,ORO_043,310.1396,-132.8532,16.63113
38592,2025-09-16 13:30:00,28325,13.18921,-0.1827619,1.0,35968,186.8171,1.0,35968,181.5344,1.0,35968,484.7189,66.66949,47.91742,-0.7800674,63.97023,190.252,31.98789,22.88036,-15.15621,20.40053,135.7297,14.49244,25.03707,14.37614,43.56969,54.52227,17.49545,0.8432928,,0.9717228,0.1285549,4.0,0.3359133,-0.4686187,0.8028508,33.65026,22.17493,9.091016,1.161691,5.241821,33.38012,22.47379,9.078125,1.160802,5.167699,33.71793,26.61818,11.90261,1.400185,5.261561,9.887114,100.8668,40.06897,-0.8205361,0.8155085,-1.100298,0.8986744,0.05455269,0.3647355,34.50957,0.8834406,112.0,1.653008,1.372566,233.2866,33.3633,238.7134,4.993339,716.8221,6.56787,8.204982,0.4931035,0.8292689,0.843262,,18.12866,772.7605,140.0916,394.9009,542.8509,,,73.73555,-17.16023,-113.3752,2.29917,,0.0,,,23.37403,22.46888,25.71586,25.05291,35.19368,28.74154,28.79585,23.89159,21.9155,21.39271,19.19492,7.64633,3.417,23.83064,43.14431,23.35848,24.25959,30.2855,24.77909,21.68214,0.8015743,0.2640889,0.001663333,0.3851566,0.4079978,30.75043,85.02683,43.72965,33.09626,270.5338,99.84135,Kljun et al,ORO_043,310.5411,-132.5701,15.37997
38593,2025-09-16 14:00:00,28326,13.16582,-0.1433831,1.0,35975,124.6844,1.0,35977,150.4359,1.0,35977,452.8291,63.76965,44.45908,4.220701,60.76259,181.3531,28.05283,18.03296,-8.750817,14.82996,119.8889,9.973895,26.42613,12.97152,45.93263,61.46412,18.07894,0.6737035,,1.206534,0.06976088,1.0,0.2476002,-0.5277464,0.543476,34.27504,19.82063,7.966857,1.075906,5.427645,33.87912,20.22941,7.94803,1.074605,5.313348,34.1237,24.45013,10.97052,1.316018,5.38206,9.28033,100.8465,42.38743,-0.9862121,0.6307353,-0.6181126,0.7641416,0.01631919,0.3243652,34.92622,0.8390849,112.0,1.380794,1.163908,212.0776,32.10233,259.9224,4.292048,713.2644,5.523988,7.583347,0.3726268,0.8182977,0.8055538,,17.95727,730.9379,131.2674,395.9865,542.8279,,,78.56599,-11.2922,-105.8736,2.290982,,0.0,,,23.57976,22.65816,25.47111,24.91074,35.28217,29.17139,30.1168,24.9667,22.06061,21.50952,19.2092,7.676618,3.454111,23.87126,42.96879,23.66583,24.21631,30.8471,25.71778,21.83285,0.8050011,0.2624266,0.001663333,0.3959766,0.4084111,26.84221,74.22422,38.16677,28.88654,270.5338,99.85579,Kljun et al,ORO_043,311.0646,-135.0491,11.79231
38594,2025-09-16 14:30:00,28327,13.13638,-0.1405079,3.0,35974,136.6087,3.0,35974,142.626,3.0,35974,413.8458,48.29826,46.50991,7.402886,50.88524,104.1526,32.54066,19.08073,-4.661786,3.661094,38.91576,13.8214,27.42918,12.06467,47.22414,65.23683,18.71926,0.7601618,,1.044047,0.09285932,3.0,0.2859105,-0.4340174,0.4668507,34.80061,19.32256,8.01769,1.079584,5.588281,34.42035,19.69956,7.999651,1.078346,5.475585,34.56867,24.07372,11.10748,1.327924,5.51673,9.35089,100.8241,43.9724,-0.9643341,0.5498875,-0.8796818,0.7317951,0.04009761,0.3095174,35.47221,0.8073462,112.0,1.465337,1.305286,222.3715,26.76981,249.6285,3.910937,711.4406,4.018024,7.596442,0.3610406,0.8836038,0.8831016,,17.73659,677.4249,120.1518,396.316,539.7433,,,83.16914,-5.295987,-98.37202,2.282869,,0.0,,,23.79194,22.86608,25.34877,24.8269,35.21943,29.53333,30.88832,25.82607,22.22751,21.65132,19.30232,7.700732,3.477777,23.90653,42.82862,23.90191,24.19155,31.28237,26.30795,21.98787,0.8058989,0.2612033,0.001674444,0.4029889,0.4088722,30.884,85.37966,43.91707,33.23834,270.5338,99.84742,Kljun et al,ORO_043,311.2673,-136.1049,7.322409
38595,2025-09-16 15:00:00,28328,13.0887,-0.1487543,1.0,35976,154.9387,1.0,35976,144.9082,1.0,35976,360.8851,43.56115,50.5531,8.420771,14.6384,105.8233,38.37013,21.81996,-3.022477,-32.3677,38.27598,18.82836,28.73314,11.44325,47.00611,67.54736,19.54177,0.9662135,,0.9352616,0.06302846,4.0,0.2356647,-0.5355477,0.3770762,35.28419,18.55517,7.815556,1.06507,5.739621,34.71698,19.09784,7.788689,1.063215,5.566168,34.79871,23.44929,10.90413,1.310367,5.587667,9.220249,100.796,45.02953,-0.8404055,0.5045183,-0.6178818,0.6430346,0.03300126,0.2934624,35.75539,0.786747,112.0,1.207898,1.043102,216.3238,29.91877,255.6762,3.833306,710.9077,5.688836,7.482482,0.4002995,0.8485212,0.8471672,,17.65974,607.8839,107.3664,394.8786,534.5111,,,87.65154,0.9639876,-90.86976,2.274988,31.97853,0.7,,,24.02566,23.05838,25.2409,24.75975,34.63012,29.78199,31.05042,26.41965,22.39002,21.78319,19.34875,7.719793,3.478667,23.88754,42.74532,24.13082,24.18175,31.52582,26.7821,22.14983,0.8077655,0.2603033,0.001683333,0.4067988,0.4100989,27.7242,76.65104,39.42036,29.83536,270.5338,99.85709,Kljun et al,ORO_043,311.4224,-138.6047,1.027812
38596,2025-09-16 15:30:00,28329,13.10259,-0.1662383,1.0,35984,143.2886,1.0,35984,101.4799,1.0,35984,301.7635,34.61208,64.48929,6.044963,-25.13586,80.36626,47.29574,33.10907,-4.711849,-67.39098,14.00167,27.03806,31.38022,10.75681,42.25511,66.36459,20.25768,1.031585,,0.7082204,0.09085445,1.0,0.283003,-0.3124045,0.3907124,35.44539,18.77563,8.122181,1.087191,5.791063,34.83482,19.36984,8.093157,1.08511,5.600814,34.85013,23.76685,11.15041,1.331791,5.603427,9.369497,100.7785,45.15704,-0.8021366,0.5945474,-0.6902787,0.5842488,0.07356998,0.2942643,35.89551,0.5897443,112.0,1.205808,1.058259,220.7136,28.33438,251.2864,3.647916,710.6139,3.814205,7.633954,0.3465954,0.9099674,0.9080528,,17.61952,526.7686,92.81112,393.3426,525.5366,,,92.11315,6.814612,-83.368,2.266873,8.270211,1.0,,,24.36309,23.32729,25.18402,24.72454,32.60957,29.7346,31.16429,26.88753,22.57397,21.94078,19.40109,7.700988,3.464666,23.87941,42.75554,24.43425,24.1686,31.25785,27.23998,22.31448,0.8109189,0.2595211,0.001634444,0.4086422,0.4116311,31.2745,86.4748,44.47551,33.66069,270.5338,99.83982,Kljun et al,ORO_043,311.0676,-137.7152,-5.521205
38597,2025-09-16 16:00:00,28330,13.09682,-0.1233222,3.0,36000,116.9225,3.0,36000,60.61219,3.0,36000,234.2291,25.71208,56.6424,9.261532,-12.12819,35.01434,39.77032,23.3041,-0.9484896,-46.90984,-26.90063,18.95919,33.33831,10.21002,34.78165,61.91496,20.81114,0.9997072,,0.5183962,0.06429761,3.0,0.2380733,-0.2217742,0.2673739,35.30467,19.15853,8.303137,1.10092,5.746076,34.78416,19.67605,8.278335,1.099112,5.584264,34.77636,24.26471,11.40039,1.354186,5.580548,9.529315,100.765,44.85151,-0.9864227,0.4121246,-0.7767347,0.5379623,0.02590408,0.2747683,35.85828,0.4740888,112.0,1.341489,1.255526,218.2179,20.50437,253.7821,3.212993,710.6402,2.281368,7.73384,0.3966565,0.9365571,0.9114866,,18.02815,436.2348,78.59463,391.6373,515.0483,,,96.65471,12.76898,-75.8663,2.258759,4.490936,1.0,,,24.6643,23.62112,25.17208,24.72921,31.10807,29.36215,30.91188,27.23724,22.77008,22.12206,19.50025,7.655468,3.419445,23.80831,42.72668,24.76104,24.16103,30.64244,27.4399,22.47838,0.8126566,0.2586933,0.001594444,0.4081478,0.41339,29.55137,81.72285,42.0246,31.80581,270.5338,99.84125,Kljun et al,ORO_043,310.2036,-133.5449,-10.13394
38598,2025-09-16 16:30:00,28331,13.10564,-0.1069305,7.0,36000,107.9487,7.0,36000,49.94843,7.0,36000,158.4451,-5.892671,52.87643,5.165379,-14.73671,-110.7843,38.0158,19.26801,-4.578469,-42.94196,-161.7935,16.4899,33.60841,9.743848,28.20526,51.0092,21.5259,1.495682,,0.462705,0.04790365,7.0,0.2055237,-0.2117457,0.1924502,35.42846,19.32053,8.526883,1.117812,5.785449,34.71106,20.04997,8.492597,1.11525,5.561434,34.77968,24.50792,11.55386,1.367965,5.581544,9.626198,100.7417,44.46184,-0.7925232,0.3633579,-0.4279033,0.4530151,0.01543558,0.2182856,35.801,0.4281608,112.0,0.97774,0.9006659,208.3658,22.74194,263.6342,2.794972,710.254,2.052711,7.849366,0.4103,0.9349249,0.9118888,,19.02074,338.1508,64.19849,388.7343,504.2415,,,101.384,18.70436,-68.3643,2.250731,3.099303,1.0,,,24.83765,23.8187,25.09225,24.68266,30.03652,28.91302,28.90065,27.08154,22.90852,22.24606,19.51715,7.672268,3.392444,23.71407,42.71918,25.03061,24.15261,30.03811,27.0762,22.6469,0.8149033,0.2578956,0.001558889,0.4017422,0.4148489,31.58335,87.30621,44.91143,33.99092,270.5338,99.84749,Kljun et al,ORO_043,309.5713,-132.1782,-16.67109
38599,2025-09-16 17:00:00,28332,13.1028,-0.07015154,7.0,36000,108.6876,7.0,36000,33.56971,7.0,36000,81.31613,0.5441928,37.6472,4.908845,-8.516655,-69.48849,38.17007,5.616658,-3.830116,-31.35336,-104.0058,16.88456,32.03054,8.738961,22.8367,34.51729,21.28551,3.257632,,0.3088642,0.03416454,7.0,0.1735362,-0.168401,0.1157196,35.45236,20.8186,9.640759,1.20594,5.793141,34.56991,21.79261,9.598182,1.202529,5.518105,34.53551,26.39693,12.46836,1.453174,5.506869,10.23402,100.7291,43.15575,-0.5134289,0.2809061,-0.2569685,0.3587067,0.05383915,0.1544686,35.7452,0.4372899,112.0,0.6641778,0.5741447,206.5876,29.82251,265.4124,2.401575,708.7972,1.955176,8.467605,0.5638127,0.9343435,0.909906,,20.96848,237.5423,49.55249,385.6219,492.2957,,,106.4228,24.54856,-60.8622,2.242761,2.392567,1.0,,,24.98665,24.02238,24.992,24.64974,29.19809,28.52485,26.94164,26.41014,23.05276,22.40375,19.54886,7.687819,3.359333,23.54155,42.65891,25.15262,24.12237,29.48883,26.31832,22.80695,0.8154389,0.2571155,0.001551111,0.3910689,0.4165433,3.474639,35.45768,10.49845,6.221962,270.5338,99.30329,KormannMeixner,ORO_043,308.7958,-130.0921,-23.41838
38600,2025-09-16 17:30:00,28333,12.901,-0.05296163,9.0,36000,77.7168,9.0,36000,2.821588,9.0,36000,9.104228,5.638661,33.46423,2.900658,-7.495451,-42.43406,41.75793,4.672469,-4.159932,-25.92945,-65.11803,22.06369,28.79176,7.06059,18.43399,22.68397,19.69423,-3.306173,,0.03630603,0.01474954,3.0,0.1139277,-0.02150707,0.07047844,35.70869,21.79345,10.53131,1.280299,5.876374,33.88476,23.9706,10.44254,1.272747,5.311905,33.83886,30.02635,13.82299,1.58932,5.297767,11.21849,100.7206,40.39157,-0.1674175,0.3160141,-0.2155008,0.1850255,0.03647586,0.08281022,35.12638,0.4685673,112.0,0.4174328,0.2728904,232.1573,47.66387,239.8427,1.098846,709.5967,1.783337,8.982206,0.6394106,0.9320474,0.9069679,,25.47616,138.5234,34.7472,382.8679,477.5399,,,111.915,30.23889,-53.36065,2.234645,1.973626,1.0,,,25.0056,24.17901,24.86791,24.60919,28.54336,28.20893,25.89046,25.85999,23.16959,22.58491,19.49608,7.708912,3.331556,23.34802,42.61633,25.10868,24.05295,28.98985,25.72133,22.92173,0.8131889,0.2559644,0.001491111,0.38223,0.4174556,1.93822,24.18765,7.317565,3.624743,270.5338,99.62944,KormannMeixner,ORO_043,307.6519,-125.2494,-30.57742
38601,2025-09-16 18:00:00,28334,12.65965,0.01088516,9.0,36000,-8.152832,9.0,36000,-6.807889,9.0,36000,-44.92007,10.992,19.55327,8.546153,2.901634,-24.07506,48.03398,-3.805292,3.756623,-11.8666,-37.83888,31.10767,23.35856,4.78953,14.76823,13.76382,16.92631,0.2320451,,0.8350337,0.00570938,9.0,0.07060143,0.08294946,0.05214781,33.48708,28.22468,12.52493,1.461144,5.205194,31.57448,31.26515,12.4295,1.45187,4.669592,31.05806,40.92458,16.19121,1.849032,4.536688,13.17062,100.7,32.17722,0.9640608,0.2436263,-0.03193146,0.2064339,0.03964422,0.04823777,32.98134,0.9550241,112.0,0.9909794,0.9645902,358.103,13.21801,113.897,1.48583,715.4302,5.53688,10.32563,0.7455646,0.9278659,0.9028364,,31.07419,49.37596,15.12303,376.5796,455.7526,,,118.0356,35.70188,-45.85889,2.226545,1.70271,1.0,,,24.93058,24.30905,24.86319,24.67504,28.0987,28.07961,25.25881,25.60621,23.38837,22.90898,19.39853,7.638543,3.298444,23.2874,42.52482,24.86901,23.95016,28.52905,25.20447,22.97915,0.8087233,0.25471,0.001516666,0.3754267,0.41817,35.35044,1805.396,178.8152,104.2385,270.5338,64.80824,KormannMeixner,ORO_043,305.0381,-114.5274,-35.35435
38602,2025-09-16 18:30:00,28335,12.6302,0.1733208,9.0,36000,25.61126,9.0,36000,-32.8847,9.0,36000,-64.06762,-15.9568,-19.65261,-10.8863,-17.73055,-59.4684,27.95386,-36.11721,-12.98105,-29.11051,-65.30711,14.40385,16.4646,2.094752,11.37996,5.838707,13.55,0.1637608,,-1.283994,0.01025478,9.0,0.09390833,0.2968699,0.1255419,27.85681,39.87466,12.80727,1.487153,3.783769,27.47224,40.73552,12.78765,1.485138,3.697067,26.54095,50.76274,15.44678,1.762719,3.495736,12.74527,100.6803,22.11929,0.4945035,0.4764941,-0.1214138,0.1505296,0.0335241,0.0371219,28.89225,1.625255,112.0,0.5534701,0.5091907,346.2052,22.91073,125.7948,1.616687,741.6484,14.27159,10.70789,0.641763,0.9286515,0.9037452,,-1.437795,-2.413222,-0.9129614,366.1545,428.7218,,,124.9948,40.84087,-38.35662,2.218649,1.518974,1.0,,,24.6613,24.31201,24.8137,24.71751,27.57571,27.94699,24.50219,25.35896,23.55538,23.22879,19.27431,7.63706,3.292333,23.10342,42.39511,24.47226,23.80772,28.06674,24.62333,22.98849,0.8004466,0.2529545,0.001493333,0.3677578,0.4170077,5.531855,170.3428,23.62709,14.89165,270.5338,93.12639,KormannMeixner,ORO_043,300.2831,-95.06977,-32.50242
38603,2025-09-16 19:00:00,28336,12.63491,0.1357933,9.0,36000,5.384846,9.0,36000,-10.32491,9.0,36000,-58.8791,-44.52777,-56.45258,-34.1282,-33.85723,-80.21581,-17.98504,-65.01312,-32.78019,-41.59854,-78.17149,-27.26906,8.560542,-1.34801,7.741312,-2.044313,9.284017,2.035868,,-1.917402,0.003048985,9.0,0.05088957,0.1698587,0.05352899,23.49488,53.83873,13.57861,1.562309,2.908701,24.23105,51.78106,13.6165,1.566097,3.045343,22.85359,64.06909,15.6849,1.789291,2.79906,13.09842,100.6924,14.79246,-0.335748,0.187323,0.2031889,0.266646,-0.003053675,0.02946127,25.7129,1.187767,112.0,0.4625877,0.3924447,148.8185,31.54135,323.1815,0.8685862,798.3993,42.93168,11.41261,0.3605224,0.9286903,0.9042459,,0.0,-4.72262,-0.1214082,357.4381,411.716,,,133.0324,45.52451,-30.85508,2.210531,1.392138,1.0,,,23.97394,23.91095,24.38723,24.42946,26.71907,27.52625,23.58084,24.81499,23.41946,23.22052,19.09064,7.595408,3.245222,23.03418,42.36451,23.92791,23.60841,27.55221,23.99172,22.94482,0.7903622,0.25112,0.001476667,0.3608389,0.4167622,9.985146,289.7345,40.67358,25.55006,270.5338,89.42002,KormannMeixner,ORO_043,295.8221,-76.94276,-22.66488
38604,2025-09-16 19:30:00,28337,12.60438,0.0533156,9.0,36000,8.285081,9.0,36000,0.2956067,9.0,36000,-52.61227,-44.04279,-54.76672,-32.3013,-29.46938,-71.55407,-32.12245,-56.60697,-27.752,-33.65122,-63.10075,-36.31186,1.84025,-4.549308,4.181839,-8.453319,4.189415,3.982775,,0.0356794,0.002668264,5.0,0.04743915,-0.005183225,0.07585955,22.02962,55.49908,12.70209,1.476266,2.659983,22.67114,53.58064,12.73509,1.479408,2.768056,20.95386,67.91077,14.80328,1.691333,2.490521,12.461,100.7161,12.88648,-0.1554553,0.2149122,0.69662,0.3223983,-0.02514051,0.03988988,24.06288,0.7548316,112.0,0.7551888,0.713757,102.5797,18.97248,9.420258,1.433357,833.6751,27.13144,10.83689,0.5210384,0.927965,0.9036212,,0.0,-2.156008,1.718527,354.9167,403.6545,,,142.3864,49.58079,-23.35333,2.202354,1.304952,1.0,,,23.22668,23.39303,23.84369,24.03174,25.92732,27.04286,22.81742,24.1717,23.12081,23.05642,18.93653,7.547338,3.239666,22.87116,42.27128,23.38247,23.38724,27.03311,23.43418,22.84613,0.7796832,0.2495222,0.001452222,0.3545044,0.4156811,35.00383,284.4823,81.45332,58.42512,270.5338,89.29065,KormannMeixner,ORO_043,293.3523,-65.11675,-16.37902
38605,2025-09-16 20:00:00,28338,12.64121,-0.09224398,9.0,36000,3.599434,9.0,36000,2.40571,9.0,36000,-51.6174,-43.37237,-55.10064,-32.60229,-30.93127,-65.00401,-33.22366,-51.81881,-25.46398,-32.08442,-52.14879,-32.57096,-3.281823,-7.138314,1.153148,-12.85522,-0.6526901,1.724012,,0.6683577,0.003800187,4.0,0.05645742,-0.03527251,0.07880804,20.2075,57.93988,11.66453,1.377714,2.379645,20.69485,56.33616,11.68961,1.379975,2.45228,19.54579,68.95862,13.69667,1.573887,2.283457,11.6515,100.7461,10.72306,-0.2104752,0.1558798,0.5553154,0.3616796,-0.0400199,0.05005453,21.9835,0.6233144,112.0,0.6583422,0.5938625,110.7578,25.34959,1.242157,1.42289,853.6682,24.06688,10.17608,0.2121651,0.9281235,0.903747,,0.0,-2.978221,1.082442,350.2227,397.7795,,,153.2059,52.79351,-15.8509,2.19453,1.247623,1.0,,,22.57086,22.89788,23.4051,23.68007,25.24571,26.58429,22.21385,23.64932,22.82513,22.87713,18.77985,7.506208,3.196778,22.82,42.16437,22.87968,23.17276,26.54784,22.98563,22.70755,0.7702466,0.24785,0.001413333,0.3490478,0.4140567,18.97231,143.0338,43.10214,30.89117,270.5338,96.08311,KormannMeixner,ORO_043,292.1227,-62.81637,-15.25963
38606,2025-09-16 20:30:00,28339,12.60722,-0.09089558,9.0,36000,-7.511998,9.0,36000,-0.2617494,9.0,36000,-48.43133,-41.52802,-52.92701,-27.72259,-26.75637,-64.5594,-35.67473,-45.69802,-18.47113,-25.37667,-48.2896,-30.83312,-7.228992,-9.251456,-1.379699,-16.2698,-4.841613,-1.72916,,0.03484417,0.003506809,6.0,0.05416157,0.003992009,0.05489833,19.38569,55.29364,10.19669,1.250013,2.260414,20.29884,52.47797,10.24321,1.253866,2.393225,18.9086,67.29033,12.70802,1.475761,2.194523,10.94904,100.7599,11.39359,-0.1426307,0.3112116,0.4690347,0.110545,-0.01478975,0.0269028,21.46733,0.6352679,112.0,0.5777265,0.4902417,106.9142,31.52028,5.085785,1.030904,864.9783,31.36101,9.258819,0.3173464,0.9281387,0.9038921,,0.0,-0.9902605,2.812346,348.498,393.1267,,,165.3987,54.92189,-8.34934,2.186412,1.214298,1.0,,,22.02965,22.4654,23.05796,23.38726,24.69074,26.18201,21.69434,23.21267,22.55909,22.71087,18.64984,7.512429,3.179333,22.71534,42.07748,22.42898,22.97122,26.10327,22.58071,22.54612,0.7615944,0.24632,0.001418889,0.3440322,0.4127266,16.31717,588.9236,71.91016,43.93222,270.5338,82.01757,KormannMeixner,ORO_043,290.566,-55.80233,-11.1736
38607,2025-09-16 21:00:00,28340,12.57769,-0.4416539,8.0,36000,-5.915579,8.0,36000,21.60078,8.0,36000,-48.77925,-40.4706,-50.08503,-31.86818,-26.80132,-55.21706,-38.3814,-39.72882,-20.84532,-23.29581,-36.37302,-30.0112,-10.35622,-11.02286,-3.505511,-18.84404,-8.370196,12.01208,,-3.651507,0.01189651,4.0,0.09963606,-0.1787259,0.1551525,19.07697,53.81308,9.476956,1.190787,2.218744,19.68075,52.02393,9.507546,1.193214,2.306107,18.33828,66.15969,11.9023,1.399315,2.118153,10.40231,100.7788,11.12893,-0.1884293,0.330552,0.6469505,0.4447076,-0.04383774,0.0572319,20.78982,1.036252,112.0,0.8201607,0.6738316,106.2386,34.21378,5.761414,1.594931,852.2548,31.53669,8.830154,0.2381603,0.9281983,0.9038716,,0.0,-1.182128,2.016385,344.4995,390.0802,,,178.4966,55.7607,-0.847755,2.178226,1.202255,1.0,,,21.53683,22.06872,22.74846,23.12449,24.19312,25.8218,21.26529,22.83173,22.30749,22.54916,18.53045,7.452083,3.179333,22.59229,42.02266,22.01023,22.77113,25.70045,22.22094,22.37335,0.7537832,0.2448922,0.001408889,0.3399322,0.4112422,9.201368,70.39983,21.4769,15.02812,270.5338,98.68993,KormannMeixner,ORO_043,290.5733,-59.83961,-14.25887
